#{"t_start": 1737009019.944477, "env_id": "None"}
r,l,t
20.114259,136,9132.535809
21.951689,155,9136.088711
21.804829,152,9139.667729
17.963277,114,9142.699907
25.963302,198,9146.838512
26.965974,199,9150.972076
24.085261,169,9154.684444
26.843072,200,9158.83545
22.578117,156,9162.388258
23.108394,162,9166.038681
20.03997,137,9169.293162
26.86313,199,9173.53851
27.054024,198,9177.670122
21.766302,155,9181.276161
27.027657,196,9185.385834
19.740734,141,9188.759277
22.110547,159,9192.365275
21.123762,152,9195.888591
20.32491,139,9199.217207
21.983034,158,9202.781745
24.804034,179,9206.785967
21.158221,142,9210.183993
20.585415,144,9213.55187
27.945709,210,9217.916663
23.69746,169,9221.687011
19.094496,125,9224.819554
21.967428,159,9228.403753
21.999797,155,9231.9383
24.790598,185,9235.921526
26.481051,195,9240.032387
28.288295,212,9244.455036
26.464863,195,9248.606359
23.718837,171,9252.422899
23.315342,167,9256.150995
24.725636,176,9260.086524
27.346739,203,9264.352876
21.521798,145,9267.768693
18.410035,124,9270.867922
23.021304,169,9274.689262
24.217237,173,9278.484307
26.062437,188,9282.469187
29.054964,219,9286.937662
24.714716,179,9290.822044
22.958422,162,9294.473577
25.997448,190,9298.50271
22.373108,161,9302.1232
25.029597,183,9306.071123
23.940446,169,9309.806614
25.915155,200,9313.990153
28.63631,222,9318.504466
23.978158,171,9322.301679
20.126785,136,9325.607834
25.132267,187,9329.640205
23.895315,170,9333.418663
26.443896,192,9337.603782
26.043537,188,9341.70659
27.210192,202,9345.973541
18.149826,113,9348.940395
23.176124,161,9352.600002
27.896855,211,9356.984953
23.784018,175,9360.816756
21.16033,150,9364.319668
21.720044,152,9367.884513
24.107571,170,9371.657254
25.467717,188,9375.683609
20.623815,138,9378.987409
22.904658,162,9382.690671
19.288335,137,9385.986731
26.986285,196,9390.124524
21.970276,151,9393.606183
27.359954,202,9397.853324
24.732379,179,9401.754617
27.293714,307,9407.692793
20.081034,135,9410.988966
24.917468,178,9414.905387
24.277408,175,9418.723797
20.120587,137,9422.041056
21.069477,145,9425.470104
18.406287,129,9428.734022
26.98555,197,9432.934069
22.001808,155,9436.524446
25.141033,182,9440.489472
26.429931,191,9444.608079
27.233294,200,9448.838109
20.3429,135,9452.117574
20.640585,141,9455.455221
20.650606,136,9458.77458
22.033814,157,9462.388264
20.374223,134,9465.651997
19.735087,129,9468.854736
20.326478,140,9472.274076
22.854286,170,9476.072861
18.800516,121,9479.140124
20.333775,139,9482.441312
26.410532,193,9486.574758
21.658296,149,9490.069968
20.120674,133,9493.336392
19.799363,134,9496.654238
20.100056,135,9500.025021
27.34708,209,9504.357749
25.610999,189,9508.425236
27.743371,205,9512.724891
24.129059,168,9516.491814
17.998263,116,9519.486743
20.103985,132,9522.68985
17.965308,115,9525.687932
22.989645,163,9529.421073
24.755486,188,9533.475296
24.996606,184,9537.525141
27.417084,203,9541.858271
21.968226,153,9545.374288
18.147028,125,9548.521846
19.376057,126,9551.603636
23.956988,188,9555.642088
28.207561,214,9560.109282
25.251866,192,9564.225522
22.588624,161,9567.908973
21.765648,155,9571.473362
22.852787,160,9575.104989
27.872312,210,9579.453517
27.892706,213,9583.85883
27.348669,207,9588.189414
23.079728,162,9591.903108
21.663938,172,9595.743138
20.362118,135,9599.02574
25.066618,184,9603.092546
21.51065,163,9606.835578
23.782231,173,9610.690459
23.522306,168,9614.425995
20.989725,147,9617.855412
24.611835,192,9621.975369
22.316826,159,9625.609488
23.103892,162,9629.237625
18.47164,120,9632.290662
23.715566,176,9636.159419
25.95933,206,9640.442861
22.827545,157,9644.035928
26.387846,190,9648.142919
17.981356,114,9651.104209
23.208305,163,9654.798892
26.005539,191,9658.923302
21.474439,154,9662.509709
21.03982,141,9665.874231
20.389497,141,9669.271755
25.439563,181,9673.320497
22.382833,169,9677.10679
24.005834,172,9680.909847
22.385161,162,9684.571497
22.292651,154,9688.124598
25.570358,188,9692.158763
25.734514,185,9696.153994
19.40941,128,9699.343224
20.024388,144,9702.776688
26.671511,200,9706.993546
24.753659,180,9710.976863
21.982658,149,9714.5777
25.722644,187,9718.609599
23.287966,167,9722.373164
21.93496,154,9725.911412
23.26434,175,9729.792134
26.944963,198,9733.993905
21.002502,144,9737.474107
22.363345,157,9741.193859
27.199216,202,9745.426908
20.665885,139,9748.738626
25.989942,184,9752.738536
32.338598,364,9759.326595
19.261138,139,9762.658362
21.016995,142,9766.025712
26.487909,209,9770.37724
18.991304,129,9773.56111
27.201601,202,9777.874442
24.151506,171,9781.710791
25.980139,186,9785.824378
24.96528,178,9789.792232
22.512103,157,9793.406819
27.340905,203,9797.687227
25.076247,180,9801.641478
22.879386,174,9805.555813
23.55449,167,9809.352346
21.563436,152,9812.857287
22.451391,173,9816.688467
23.135926,174,9820.527879
22.394232,161,9824.20694
23.993753,170,9828.008479
18.846074,132,9831.260318
23.235702,163,9834.946481
23.85328,174,9838.7273
21.364887,149,9842.20927
19.421358,128,9845.389099
27.012835,196,9849.571038
23.993612,178,9853.493662
24.511143,175,9857.37583
26.062454,189,9861.428092
22.952328,161,9865.094678
24.927041,176,9869.039415
21.073514,142,9872.522297
23.133802,162,9876.189821
19.007285,125,9879.326126
27.737528,209,9883.661596
17.485143,226,9888.238038
19.91338,135,9891.511847
26.459121,192,9895.556488
18.151343,121,9898.655754
22.025773,154,9902.19418
17.951445,116,9905.206721
21.576291,151,9908.74146
21.752916,155,9912.344968
27.756447,208,9916.689853
24.613455,187,9920.712153
21.992401,150,9924.208088
26.012283,186,9928.195185
21.481417,147,9931.659039
22.878625,161,9935.40647
25.967362,190,9939.545425
20.025111,142,9942.845423
26.847666,199,9947.112163
23.959964,182,9951.045494
20.600763,141,9954.377289
23.093842,165,9958.07465
22.594454,160,9961.725382
25.671738,186,9965.770465
23.958548,173,9969.623578
24.197532,171,9973.409418
24.27991,173,9977.243886
22.324928,155,9980.944685
25.101922,184,9984.945593
27.108385,199,9989.145931
24.283909,178,9993.07325
19.176112,129,9996.295848
20.308358,134,9999.526086
22.82689,165,10003.379343
26.641361,196,10007.57426
26.955331,193,10011.660769
24.195502,169,10015.44663
24.226863,176,10019.346205
28.692702,220,10023.846182
20.615138,145,10027.26131
18.022448,115,10030.225878
21.19349,142,10033.609937
24.959266,177,10037.507417
22.862253,166,10041.269264
26.013637,192,10045.41316
26.959248,199,10049.613045
19.750389,136,10052.896379
26.955847,195,10057.029733
23.995512,173,10060.879685
21.968803,153,10064.413132
21.551216,148,10067.96335
21.973393,156,10071.563427
26.206231,189,10075.596636
24.085991,172,10079.394479
25.415396,184,10083.430031
18.448646,119,10086.462551
22.547146,157,10090.058402
21.776779,148,10093.510658
22.331779,158,10097.113513
27.324211,202,10101.373211
23.806,167,10105.113518
18.476849,122,10108.21319
21.350604,150,10111.765052
21.499204,145,10115.173329
26.391081,194,10119.293888
20.350731,133,10122.546967
23.254132,167,10126.266891
22.415581,160,10129.895261
22.56839,157,10133.527442
21.327859,145,10136.974951
24.017138,173,10140.777877
20.177252,137,10144.059697
25.900176,201,10148.279135
26.4615,191,10152.323616
24.240695,173,10156.147431
21.978056,151,10159.608886
24.426562,173,10163.377767
28.290544,216,10167.814133
24.130642,171,10171.576748
20.951472,142,10174.964076
20.982251,146,10178.397601
26.212789,197,10182.531379
25.213669,183,10186.530902
19.76837,135,10189.787694
18.765148,127,10192.944598
22.865993,162,10196.591972
20.024316,138,10199.92643
24.177525,180,10203.895724
27.166351,199,10208.042297
26.96955,198,10212.214654
25.249275,185,10216.164498
22.540173,158,10219.812998
23.233861,168,10223.562494
24.949739,177,10227.428606
27.404081,203,10231.661906
24.106614,169,10235.415081
25.446556,185,10239.404078
26.935734,194,10243.514873
18.169969,118,10246.546292
20.37873,144,10249.908828
22.57147,164,10253.576856
27.91782,214,10257.941221
25.03083,178,10261.81479
26.976729,199,10266.010961
22.014857,151,10269.543473
26.056602,187,10273.564115
19.113234,123,10276.665343
19.289524,125,10279.798543
28.607643,218,10284.24853
25.997753,188,10288.269341
21.137859,144,10291.66401
22.84169,161,10295.294564
22.883016,160,10298.913111
26.063055,187,10302.915501
19.392141,131,10306.131871
24.196383,171,10309.982086
18.486119,124,10313.132215
27.35888,202,10317.36541
21.505054,148,10320.794655
19.771602,138,10324.112561
23.270747,169,10327.86427
23.748077,177,10331.7726
26.224253,192,10335.976238
27.346032,201,10340.262226
29.080116,223,10344.813623
19.206655,124,10347.943947
23.079065,163,10351.645329
22.97276,163,10355.332497
22.016248,152,10358.863757
21.633718,150,10362.349026
19.732266,132,10365.582548
25.965094,188,10369.631235
21.481382,146,10373.061848
26.074249,186,10377.112817
17.994981,113,10380.066144
28.259444,209,10384.382605
24.010222,177,10388.249244
26.412299,194,10392.396297
22.844233,160,10396.063028
26.402471,200,10400.349655
22.912694,158,10404.014663
21.970901,158,10407.643922
25.047026,177,10411.549533
24.787512,177,10415.416342
28.675043,215,10419.860815
23.936626,166,10423.583225
19.722951,131,10426.816503
21.675836,151,10430.342709
25.021166,178,10434.265403
24.987863,176,10438.132331
27.923943,210,10442.526174
18.468524,121,10445.613253
25.455202,189,10449.662735
25.682827,186,10453.661164
22.4233,158,10457.295785
25.454928,181,10461.349916
25.12318,190,10465.449984
21.046782,143,10468.947806
20.123657,132,10472.213416
21.986343,158,10475.816667
24.735178,181,10479.775353
23.941544,181,10483.700471
26.708746,198,10487.911491
21.512979,151,10491.43421
24.190763,173,10495.265897
21.935687,152,10498.794779
20.363791,139,10502.14526
19.22689,133,10505.416104
27.238459,201,10509.728745
24.453736,174,10513.612078
18.201104,223,10518.18162
18.203215,124,10521.270318
18.941158,126,10524.413272
17.968798,113,10527.331964
26.418948,194,10531.513077
24.008661,171,10535.432983
28.620841,219,10539.911927
28.640725,217,10544.427039
24.260519,183,10548.432436
22.84167,172,10552.269849
20.149393,134,10555.564592
26.978714,199,10559.747924
21.644993,151,10563.295464
18.202369,116,10566.284338
25.962202,195,10570.405047
23.390171,175,10574.284637
24.601623,189,10578.381393
20.986805,143,10581.815728
27.029798,195,10585.964793
19.947349,134,10589.245106
